Time,Position,Velocity,Angle,Voltage,Current
6.196067,1.0,0.0,99.05172413793103,0.0,0.125
6.215082,0.0,0.0,99.0,3.1906158357771264,0.625
6.233114,-17.0,0.0,98.12068965517241,3.1906158357771264,1.0
6.253645999999999,-42.0,-3.0,96.82758620689656,3.1781524926686218,1.25
6.275168999999999,-64.0,-14.0,95.6896551724138,3.1781524926686218,1.375
6.298675,-76.0,-32.0,95.06896551724138,3.1781524926686218,1.75
6.321046999999999,-85.0,-54.0,94.60344827586206,3.1781524926686218,2.25
6.341759000000001,-90.0,-70.0,94.34482758620689,3.1781524926686218,2.5
6.360179,-95.0,-78.0,94.08620689655173,3.1781524926686218,2.75
6.379212999999999,-102.0,-73.0,93.72413793103448,3.1781524926686218,2.875
6.39975,-107.0,-60.0,93.4655172413793,3.1781524926686218,2.75
6.416244,-110.0,-45.0,93.3103448275862,3.1656891495601176,2.875
6.436056,-111.0,-33.0,93.25862068965517,3.1656891495601176,2.875
6.459801,-111.0,-26.0,93.25862068965517,3.1656891495601176,2.875
6.511378,-110.0,-11.0,93.3103448275862,3.1656891495601176,2.875
6.537885999999999,-110.0,-5.0,93.3103448275862,3.1656891495601176,3.0
6.568128000000001,-110.0,0.0,93.3103448275862,3.153225806451613,3.125
6.595892999999999,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
6.620624,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
6.646261,-111.0,0.0,93.25862068965517,3.153225806451613,2.875
6.676488,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
6.697887000000001,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
6.715388,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
6.736925,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
6.758081999999999,-111.0,0.0,93.25862068965517,3.153225806451613,3.0
6.777499,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
6.803043999999999,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
6.830863,-111.0,0.0,93.25862068965517,3.153225806451613,3.0
6.859096,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
6.882699999999999,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
6.912743,-110.0,0.0,93.3103448275862,3.1656891495601176,2.875
6.937949000000001,-110.0,0.0,93.3103448275862,3.1656891495601176,2.875
