dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.760014,7.611006,5.821254,1.254460,-3.957359,-0.000000,3.072457
0.020000,18.735773,7.612661,5.845552,1.175313,-3.957359,0.000000,3.074411
0.020000,18.713108,7.614165,5.868267,1.096166,-3.957359,0.000000,3.076255
0.020000,18.692020,7.615527,5.889399,1.017019,-3.957359,0.000000,3.077984
0.020000,18.672509,7.616753,5.908948,0.937872,-3.957359,-0.000000,3.079595
0.020000,18.654577,7.617853,5.926913,0.858724,-3.957359,0.000000,3.081087
0.020000,18.638223,7.618833,5.943297,0.779577,-3.957359,-0.000000,3.082455
0.020000,18.623449,7.619698,5.958097,0.700430,-3.957359,0.000000,3.083698
0.020000,18.610253,7.620456,5.971314,0.621283,-3.957359,0.000000,3.084814
0.020000,18.598637,7.621110,5.982948,0.542136,-3.957359,0.000000,3.085801
0.020000,18.588602,7.621666,5.992999,0.462989,-3.957359,-0.000000,3.086656
0.020000,18.580146,7.622128,6.001467,0.383841,-3.957359,0.000000,3.087380
0.020000,18.573271,7.622499,6.008353,0.304694,-3.957359,0.000000,3.087969
0.020000,18.567976,7.622782,6.013655,0.225547,-3.957359,-0.000000,3.088424
0.020000,18.564261,7.622979,6.017375,0.146400,-3.957359,0.000000,3.088744
0.020000,18.562128,7.623092,6.019511,0.067253,-3.957359,-0.000000,3.088928
0.020000,18.561318,7.623135,6.020322,0.013840,-2.670658,64.335033,3.088998
0.020000,18.561180,7.623142,6.020461,0.000000,-0.691979,98.933963,3.089010
0.020000,18.561180,7.623142,6.020461,0.000000,0.000000,34.598930,3.089010
