dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,24.125351,5.894803,37.713636,1.781460,-4.479813,0.876683,6.268271
0.020000,24.159193,5.894345,37.747481,1.692271,-4.459457,1.017795,6.271012
0.020000,24.191259,5.893996,37.779549,1.603404,-4.443347,0.805486,6.273575
0.020000,24.221555,5.893741,37.809846,1.514850,-4.427664,0.784127,6.275968
0.020000,24.250086,5.893567,37.838378,1.426584,-4.413331,0.716696,6.278195
0.020000,24.276858,5.893461,37.865149,1.338574,-4.400515,0.640766,6.280262
0.020000,24.301874,5.893412,37.890165,1.250807,-4.388351,0.608216,6.282174
0.020000,24.325140,5.893409,37.913431,1.163284,-4.376116,0.611752,0.000749
0.020000,24.346658,5.893442,37.934950,1.075939,-4.367257,0.442962,0.002364
0.020000,24.366434,5.893503,37.954726,0.988802,-4.356851,0.520272,0.003835
0.020000,24.384470,5.893585,37.972762,0.901820,-4.349102,0.387442,0.005167
0.020000,24.400770,5.893679,37.989062,0.815005,-4.340743,0.417958,0.006363
0.020000,24.415336,5.893779,38.003629,0.728325,-4.334009,0.336712,0.007425
0.020000,24.428171,5.893880,38.016464,0.641758,-4.328327,0.284113,0.008355
0.020000,24.439277,5.893978,38.027570,0.555291,-4.323388,0.246910,0.009157
0.020000,24.448654,5.894067,38.036948,0.468916,-4.318734,0.232700,0.009831
0.020000,24.456307,5.894144,38.044601,0.382630,-4.314318,0.220814,0.010379
0.020000,24.462235,5.894207,38.050529,0.296412,-4.310902,0.170795,0.010802
0.020000,24.466438,5.894253,38.054733,0.210187,-4.311219,-0.015858,0.011102
0.020000,24.468919,5.894281,38.057214,0.124067,-4.306005,0.260733,0.011279
0.020000,24.469919,5.894292,38.058214,0.049983,-3.704203,30.090107,0.011350
0.020000,24.470108,5.894294,38.058403,0.009483,-2.025024,83.958952,0.011363
0.020000,24.470108,5.894294,38.058403,0.000000,-0.474127,77.544838,0.011363
