dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.997871,9.717823,14.380178,1.497172,-3.754581,0.016749,1.555588
0.020000,8.998281,9.746253,14.408612,1.421681,-3.774563,-0.999147,1.557153
0.020000,8.998629,9.773182,14.435543,1.346556,-3.756224,0.916977,1.558629
0.020000,8.998920,9.798600,14.460962,1.270961,-3.779733,-1.175438,1.560016
0.020000,8.999163,9.822511,14.484874,1.195603,-3.767945,0.589394,1.561315
0.020000,8.999362,9.844913,14.507277,1.120152,-3.772507,-0.228096,1.562527
0.020000,8.999523,9.865804,14.528169,1.044613,-3.776958,-0.222585,1.563654
0.020000,8.999651,9.885184,14.547550,0.969007,-3.780300,-0.167075,1.564695
0.020000,8.999751,9.903051,14.565417,0.893357,-3.782537,-0.111879,1.565652
0.020000,8.999828,9.919404,14.581770,0.817683,-3.783678,-0.057016,1.566526
0.020000,8.999886,9.934245,14.596611,0.742008,-3.783728,-0.002504,1.567316
0.020000,8.999927,9.947572,14.609938,0.666355,-3.782695,0.051640,1.568025
0.020000,8.999956,9.959384,14.621750,0.590610,-3.787234,-0.226944,1.568651
0.020000,8.999976,9.969679,14.632045,0.514761,-3.792424,-0.259524,1.569196
0.020000,8.999988,9.978461,14.640827,0.439094,-3.783364,0.453043,1.569661
0.020000,8.999995,9.985725,14.648091,0.363202,-3.794606,-0.562105,1.570044
0.020000,8.999998,9.991473,14.653839,0.287393,-3.790451,0.207711,1.570347
0.020000,9.000000,9.995705,14.658071,0.211632,-3.788066,0.119259,1.570570
0.020000,9.000000,9.998422,14.660788,0.135812,-3.791002,-0.146789,1.570713
0.020000,9.000000,9.999700,14.662066,0.063934,-3.593877,9.856234,1.570781
0.020000,9.000000,10.000000,14.662366,0.014989,-2.447240,57.331853,1.570796
0.020000,9.000000,10.000000,14.662366,0.000000,-0.749461,84.888965,1.570796
